true_label,cnn_pred,cnn_confidence,wav2vec_pred,wav2vec_confidence,ensemble_pred,ensemble_confidence,models_agree,mobile_action,confidence_level,correct
1,1,0.7367683,1,0.99861324,1,0.87013847,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.86447465,1,0.9990139,1,0.9330019,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5578728,0,0.17694765,0,0.36384943,False,NO_ACTION,NORMAL,False
1,1,0.7293974,1,0.99654764,1,0.8654698,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.73847467,1,0.99890685,1,0.8711252,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.56505096,1,0.99815065,1,0.7856493,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.44105622,0,0.00078608346,0,0.21680562,True,NO_ACTION,NORMAL,True
1,1,0.5793372,1,0.9962568,1,0.7916943,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.777409,1,0.9378342,1,0.8591212,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.9052667,1,0.92916465,1,0.9174391,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5005981,1,0.9827077,1,0.74615955,True,VERIFY_AND_ALERT,MEDIUM,True
1,0,0.4193472,1,0.9891216,0,0.7095605,False,NO_ACTION,NORMAL,False
1,1,0.9853624,1,0.99920267,1,0.99241185,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.58288705,1,0.9959096,1,0.79325914,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.8084929,1,0.94511175,1,0.8780794,True,IMMEDIATE_ALERT,HIGH,True
0,1,0.510661,0,0.39614457,0,0.45233232,False,NO_ACTION,NORMAL,True
0,0,0.23207764,0,0.22830893,0,0.23015806,True,NO_ACTION,NORMAL,True
1,1,0.510661,1,0.9995334,1,0.75966704,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.8800249,1,0.9885222,1,0.9352877,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.74129367,1,0.9985262,1,0.87231445,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.3080159,0,0.31273177,0,0.31041795,True,NO_ACTION,NORMAL,True
1,0,0.33944425,0,0.0023087205,0,0.16772503,True,NO_ACTION,NORMAL,False
0,0,0.23815389,1,0.9759212,0,0.613934,False,NO_ACTION,NORMAL,True
1,1,0.8401272,1,0.99912626,1,0.921113,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.3520092,0,0.042405494,0,0.19431326,True,NO_ACTION,NORMAL,True
1,1,0.678643,1,0.9811947,1,0.832747,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.67262214,1,0.9949694,1,0.83680904,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.9796919,1,0.99869055,1,0.9893688,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5465916,1,0.99861825,1,0.7768303,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.9070559,1,0.9945181,1,0.9516046,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5436545,1,0.9984244,1,0.7752905,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.88666314,1,0.99924374,1,0.9440058,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5657747,1,0.8704912,1,0.72098136,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.3440181,0,0.031109916,0,0.18463902,True,NO_ACTION,NORMAL,True
1,1,0.5349406,1,0.99340034,1,0.76845604,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.7319067,1,0.9900857,1,0.86340964,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.9146419,1,0.9982173,1,0.95721084,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.81363785,1,0.81084365,1,0.8122146,True,VERIFY_AND_ALERT,MEDIUM,True
0,1,0.51581055,0,0.27684227,0,0.39409262,False,NO_ACTION,NORMAL,True
1,1,0.6665551,1,0.99487853,1,0.8337859,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.8579543,1,0.99801135,1,0.9292921,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.59248286,1,0.995989,1,0.7980078,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.60868126,1,0.99569607,1,0.8058064,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.49438527,0,0.10965174,0,0.2984221,True,NO_ACTION,NORMAL,True
1,1,0.7027102,1,0.998417,1,0.8533278,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.51124626,1,0.92705566,1,0.72303784,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.55781853,1,0.99785787,1,0.7819516,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.58247983,0,0.42799374,0,0.5037927,False,NO_ACTION,NORMAL,False
1,1,0.5194423,1,0.9972486,1,0.7628119,True,VERIFY_AND_ALERT,MEDIUM,True
0,1,0.510661,1,0.9843349,1,0.7519257,True,VERIFY_AND_ALERT,MEDIUM,False
1,1,0.6831511,1,0.998135,1,0.84358746,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.63356906,1,0.50008047,1,0.5655769,True,USER_ALERT,LOW,True
0,0,0.35169724,0,0.1350319,0,0.24133924,True,NO_ACTION,NORMAL,True
1,1,0.77460057,1,0.93766564,1,0.8576574,True,IMMEDIATE_ALERT,HIGH,True
0,1,0.51777476,1,0.9897859,1,0.75819254,True,VERIFY_AND_ALERT,MEDIUM,False
1,1,0.6995237,1,0.9982085,1,0.8516581,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.8554728,1,0.98625934,1,0.9220886,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5964667,1,0.9252154,1,0.7639141,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.72073495,1,0.9954104,1,0.8606403,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.7080179,1,0.9989755,1,0.8562165,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.8417409,1,0.9985884,1,0.9216308,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.6058448,1,0.9911451,1,0.8020966,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.21068065,0,0.021387363,0,0.11426454,True,NO_ACTION,NORMAL,True
1,1,0.83648276,1,0.9981048,1,0.9188046,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.64152914,1,0.91964996,1,0.78318936,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.37747818,0,0.0006940409,0,0.18556404,True,NO_ACTION,NORMAL,True
1,1,0.71626395,1,0.98737806,1,0.85435534,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.7358172,1,0.9817053,1,0.8610598,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.81604254,1,0.9985964,1,0.9090259,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.6471668,0,0.003270748,0,0.3191998,False,NO_ACTION,NORMAL,False
1,1,0.742326,1,0.9939752,1,0.870503,True,IMMEDIATE_ALERT,HIGH,True
1,0,0.48361963,1,0.8803519,0,0.68569434,False,NO_ACTION,NORMAL,False
0,0,0.32938126,0,0.040389225,0,0.18218382,True,NO_ACTION,NORMAL,True
1,1,0.87903804,1,0.9816822,1,0.9313196,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.37671548,0,0.47252676,0,0.42551672,True,NO_ACTION,NORMAL,True
1,1,0.8891853,1,0.99845195,1,0.94484,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.9015536,1,0.99688536,1,0.9501106,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.91837984,1,0.99876714,1,0.95932496,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.80069387,1,0.91184,1,0.8573059,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.38039786,0,0.07348118,0,0.22407053,True,NO_ACTION,NORMAL,True
1,1,0.6368689,1,0.99862635,1,0.82112926,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.92265433,1,0.96934736,1,0.94643736,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.8186809,1,0.9896276,1,0.9057522,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5618241,1,0.99864966,1,0.78432024,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.42827544,0,0.023326462,0,0.22201559,True,NO_ACTION,NORMAL,True
0,0,0.4253613,0,0.0002770213,0,0.20884559,True,NO_ACTION,NORMAL,True
1,1,0.510661,1,0.9650742,1,0.7421153,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.42600933,1,0.9154322,0,0.67529577,False,NO_ACTION,NORMAL,True
1,1,0.63942,1,0.9007315,1,0.7725184,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.32149914,1,0.97736645,0,0.65556365,False,NO_ACTION,NORMAL,True
0,0,0.4914759,0,0.0030830386,0,0.2427141,True,NO_ACTION,NORMAL,True
1,1,0.6744264,1,0.9990532,1,0.8397743,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.49202293,0,0.00049662474,0,0.24166512,True,NO_ACTION,NORMAL,True
0,0,0.44037753,0,0.12239563,0,0.27841416,True,NO_ACTION,NORMAL,True
1,1,0.83180714,1,0.99916077,1,0.91704834,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.7897795,1,0.9989617,1,0.89632595,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.75806475,1,0.99823296,1,0.88039386,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.6527288,1,0.9954169,1,0.8272762,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.66347003,1,0.9962865,1,0.83298934,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.557977,1,0.9021081,1,0.7332594,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.7329452,1,0.9951114,1,0.866479,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.924231,1,0.9994543,1,0.9625459,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.66599244,1,0.9994424,1,0.8358344,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.5804342,1,0.9573992,1,0.77244043,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.7820747,1,0.9858348,1,0.88585943,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.4283929,0,0.009982081,0,0.21527629,True,NO_ACTION,NORMAL,True
1,1,0.8669995,1,0.9845803,1,0.92688906,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.510661,1,0.97474176,1,0.7470395,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.6824341,1,0.99205303,1,0.84013784,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.7962195,1,0.99910223,1,0.89955735,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.8038984,1,0.99371195,1,0.9005795,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.8322938,1,0.9972893,1,0.9163339,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5081891,1,0.8511813,1,0.6828914,True,USER_ALERT,LOW,True
1,1,0.9820187,1,0.9961039,1,0.98919296,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.7647859,1,0.99930143,1,0.88423586,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.840141,1,0.9947549,1,0.9188932,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.67493916,1,0.9953447,1,0.838137,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.44680467,0,0.04333056,0,0.24129604,True,NO_ACTION,NORMAL,True
0,0,0.32849362,0,0.31769153,0,0.3229916,True,NO_ACTION,NORMAL,True
0,1,0.8292075,1,0.998784,1,0.91558087,True,IMMEDIATE_ALERT,HIGH,False
1,1,0.5404349,1,0.9763541,1,0.76246935,True,VERIFY_AND_ALERT,MEDIUM,True
1,0,0.47754505,1,0.9865617,0,0.7368115,False,NO_ACTION,NORMAL,False
1,1,0.8753407,1,0.9987263,1,0.9381869,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5923547,1,0.9979672,1,0.7989525,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.2942323,1,0.99201,0,0.6496438,False,NO_ACTION,NORMAL,True
1,1,0.6464172,1,0.9987435,1,0.82587373,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.5277031,1,0.9753086,1,0.75569,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.4927497,0,0.009701199,0,0.24671003,True,NO_ACTION,NORMAL,True
1,1,0.57537425,1,0.9977053,1,0.79048765,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.28491384,0,0.00095570734,0,0.14028041,True,NO_ACTION,NORMAL,True
0,1,0.67498887,0,0.07279995,0,0.3682653,False,NO_ACTION,NORMAL,True
0,0,0.22127357,0,0.00015048271,0,0.10864503,True,NO_ACTION,NORMAL,True
1,1,0.51533896,1,0.99705875,1,0.7607019,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.8162339,1,0.9981822,1,0.90890884,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.6895714,1,0.9239006,1,0.80892646,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.53421664,1,0.9932294,1,0.7680137,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.53149444,1,0.999371,1,0.7698063,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.94018966,1,0.99844956,1,0.96986425,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.3683016,0,0.00065541296,0,0.18104185,True,NO_ACTION,NORMAL,True
1,1,0.72382116,1,0.79264027,1,0.75887406,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.8303749,1,0.9941222,1,0.91377926,True,IMMEDIATE_ALERT,HIGH,True
1,0,0.4953385,1,0.99683505,0,0.7507746,False,NO_ACTION,NORMAL,False
0,0,0.49388865,0,0.2936212,0,0.3918829,True,NO_ACTION,NORMAL,True
0,1,0.510661,1,0.66348964,1,0.58850396,True,USER_ALERT,LOW,False
1,0,0.49193537,1,0.9947161,0,0.7480256,False,NO_ACTION,NORMAL,False
1,1,0.6034308,0,0.116287574,0,0.3553055,False,NO_ACTION,NORMAL,False
1,1,0.6662639,1,0.9845963,1,0.8284058,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.59503615,1,0.9989343,1,0.80076075,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.8819962,1,0.9929878,1,0.93852955,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.87320536,1,0.9981566,1,0.936849,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5696548,1,0.99685574,1,0.7872486,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.2822859,1,0.97924006,0,0.6372779,False,NO_ACTION,NORMAL,True
1,1,0.66193855,1,0.99895835,1,0.83359885,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.6298972,1,0.8591587,1,0.746671,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.74819505,1,0.9993363,1,0.8761133,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.52061254,1,0.99910337,1,0.76433074,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.71486455,1,0.9992268,1,0.85970384,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5955944,1,0.90436465,1,0.7528658,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.91133755,1,0.9495855,1,0.93081903,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.68948567,1,0.96096057,1,0.8277608,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.40952295,0,0.01621173,0,0.20919077,True,NO_ACTION,NORMAL,True
1,1,0.91756403,1,0.9934528,1,0.95621777,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5342032,1,0.7817092,1,0.6602698,True,USER_ALERT,LOW,True
0,1,0.5664023,0,0.013416435,0,0.2847402,False,NO_ACTION,NORMAL,True
1,1,0.77510566,1,0.99878186,1,0.8890346,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.8632732,1,0.9568299,1,0.9109261,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.66636354,1,0.84343755,1,0.7565558,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.5394711,1,0.9963814,1,0.7721973,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.19626273,0,0.0062344903,0,0.09947228,True,NO_ACTION,NORMAL,True
1,1,0.5907423,1,0.8625535,1,0.7291887,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.6146265,0,0.0011087419,0,0.3021326,False,NO_ACTION,NORMAL,False
0,1,0.73899865,1,0.91677636,1,0.8295493,True,VERIFY_AND_ALERT,MEDIUM,False
0,1,0.5147592,0,0.12332432,0,0.31538272,False,NO_ACTION,NORMAL,True
0,0,0.34190273,0,0.001154632,0,0.16834345,True,NO_ACTION,NORMAL,True
1,1,0.76347876,1,0.738014,1,0.7505083,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.39339504,0,0.0006194672,0,0.19333568,True,NO_ACTION,NORMAL,True
1,1,0.6201002,1,0.9961908,1,0.8116611,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.61758167,1,0.9991804,1,0.8119481,True,VERIFY_AND_ALERT,MEDIUM,True
1,0,0.47433046,1,0.86981446,0,0.6757693,False,NO_ACTION,NORMAL,False
0,1,0.6649669,0,0.016030064,0,0.3344324,False,NO_ACTION,NORMAL,True
1,1,0.6250511,1,0.99144894,1,0.81167495,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.7371004,1,0.9931317,1,0.86750937,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.63881147,1,0.95785075,1,0.8013134,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.97532994,1,0.99911577,1,0.98744524,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.8125931,1,0.9936447,1,0.9048113,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.797387,1,0.99727243,1,0.8991982,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.4508279,1,0.9490655,0,0.7046041,False,NO_ACTION,NORMAL,True
1,1,0.86706626,1,0.9913344,1,0.9303619,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.7345284,0,0.024110101,0,0.37267846,False,NO_ACTION,NORMAL,False
1,0,0.4627249,0,0.07736483,0,0.26644263,True,NO_ACTION,NORMAL,False
1,0,0.47154966,1,0.998833,0,0.7401202,False,NO_ACTION,NORMAL,False
0,1,0.7102062,1,0.9381965,1,0.82633257,True,VERIFY_AND_ALERT,MEDIUM,False
1,0,0.42396232,1,0.99686533,0,0.7157692,False,NO_ACTION,NORMAL,False
1,1,0.536243,1,0.83268297,1,0.68723404,True,USER_ALERT,LOW,True
1,0,0.45976916,1,0.95438004,0,0.71169806,False,NO_ACTION,NORMAL,False
1,1,0.7415084,1,0.9980458,1,0.8721752,True,IMMEDIATE_ALERT,HIGH,True
0,1,0.510661,1,0.9925821,1,0.7561264,True,VERIFY_AND_ALERT,MEDIUM,False
1,1,0.7329234,1,0.9986589,1,0.86827517,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.32619262,0,0.3195336,0,0.32280087,True,NO_ACTION,NORMAL,True
1,0,0.37735167,1,0.9991874,0,0.69408226,False,NO_ACTION,NORMAL,False
1,1,0.69354934,1,0.9987135,1,0.848984,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.84863883,1,0.9982609,1,0.92484856,True,IMMEDIATE_ALERT,HIGH,True
0,1,0.60376203,1,0.98216015,1,0.7964983,True,VERIFY_AND_ALERT,MEDIUM,False
1,1,0.6344505,1,0.99926406,1,0.82026744,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.6219062,1,0.9814129,1,0.8050201,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.35601908,1,0.680726,0,0.52140784,False,NO_ACTION,NORMAL,True
0,0,0.33962646,0,0.0004013255,0,0.16684291,True,NO_ACTION,NORMAL,True
0,0,0.14178246,1,0.9459647,0,0.5513908,False,NO_ACTION,NORMAL,True
1,1,0.83770895,1,0.9955617,1,0.9181109,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.9123318,1,0.9989066,1,0.9564285,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.55956435,1,0.9937319,1,0.7807066,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.39391726,0,0.0017589994,0,0.19417234,True,NO_ACTION,NORMAL,True
1,1,0.77071303,1,0.9844774,1,0.8795935,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.63525707,1,0.9984371,1,0.820242,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.42645288,0,0.27665305,0,0.35015267,True,NO_ACTION,NORMAL,True
1,1,0.67017055,1,0.9995142,1,0.837921,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.3979879,1,0.7601765,0,0.5824678,False,NO_ACTION,NORMAL,True
1,1,0.8133621,1,0.9694289,1,0.89285433,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.3064551,0,0.0080482075,0,0.15446223,True,NO_ACTION,NORMAL,True
0,0,0.30823097,1,0.8845935,0,0.6017999,False,NO_ACTION,NORMAL,True
1,1,0.88673395,1,0.9972404,1,0.94302016,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.87359154,1,0.99096304,1,0.9333744,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.3923462,0,0.053462338,0,0.21973647,True,NO_ACTION,NORMAL,True
1,1,0.510661,1,0.8340281,1,0.67536736,True,USER_ALERT,LOW,True
1,1,0.8990702,1,0.998659,1,0.94979554,True,IMMEDIATE_ALERT,HIGH,True
1,0,0.47049877,1,0.9956383,0,0.7379774,False,NO_ACTION,NORMAL,False
0,0,0.47677627,1,0.9430803,0,0.71428716,False,NO_ACTION,NORMAL,True
0,0,0.37759015,0,0.0019658436,0,0.18626676,True,NO_ACTION,NORMAL,True
1,1,0.8909801,0,0.013808826,0,0.4441949,False,NO_ACTION,NORMAL,False
1,1,0.80633277,1,0.99769944,1,0.90380496,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.745771,1,0.99849653,1,0.87449616,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.6602162,1,0.9989135,1,0.83273095,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.9324368,1,0.8762973,1,0.90384233,True,IMMEDIATE_ALERT,HIGH,True
0,1,0.5256959,0,0.09393929,0,0.30578166,False,NO_ACTION,NORMAL,True
1,0,0.49743173,1,0.9763693,0,0.7413775,False,NO_ACTION,NORMAL,False
1,1,0.71818316,1,0.98315954,1,0.8531483,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.32277203,0,0.000391784,0,0.15856838,True,NO_ACTION,NORMAL,True
1,1,0.83911127,1,0.99839205,1,0.9202405,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.62818164,1,0.8823768,1,0.7576554,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.50287956,1,0.9960323,1,0.75406575,True,VERIFY_AND_ALERT,MEDIUM,True
0,1,0.53849226,0,0.0020955587,0,0.26527983,False,NO_ACTION,NORMAL,True
1,1,0.5109355,1,0.9988502,1,0.7594538,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.6967601,1,0.97910243,1,0.84057057,True,VERIFY_AND_ALERT,MEDIUM,True
0,1,0.70785564,1,0.9664161,1,0.8395528,True,VERIFY_AND_ALERT,MEDIUM,False
0,1,0.5959004,0,0.005014808,0,0.29493415,False,NO_ACTION,NORMAL,True
1,1,0.769881,1,0.9984421,1,0.88629806,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.965719,1,0.9866681,1,0.9763894,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.54129976,1,0.9951668,1,0.7724759,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.7785691,1,0.9980254,1,0.8903487,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5297701,0,0.27131388,0,0.398126,False,NO_ACTION,NORMAL,False
0,1,0.5131946,0,0.0047772806,0,0.2542334,False,NO_ACTION,NORMAL,True
1,1,0.5851037,1,0.9955089,1,0.7941427,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.70785564,1,0.9664161,1,0.8395528,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.5983271,1,0.99325997,1,0.7994852,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.82233167,1,0.9420047,1,0.88328683,True,IMMEDIATE_ALERT,HIGH,True
1,0,0.47256473,1,0.993806,0,0.73805785,False,NO_ACTION,NORMAL,False
0,0,0.42342326,0,0.00024385657,0,0.20787778,True,NO_ACTION,NORMAL,True
1,1,0.87659234,1,0.9890632,1,0.93387914,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.6307659,1,0.9985091,1,0.81807506,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.49894154,0,0.0017150162,0,0.24568033,True,NO_ACTION,NORMAL,True
0,0,0.2762338,0,0.0017687456,0,0.13643564,True,NO_ACTION,NORMAL,True
1,1,0.9780082,1,0.9993886,1,0.9888983,True,IMMEDIATE_ALERT,HIGH,True
1,0,0.41132143,1,0.9932029,0,0.70770144,False,NO_ACTION,NORMAL,False
0,1,0.7327056,1,0.99691355,1,0.8672793,True,IMMEDIATE_ALERT,HIGH,False
1,1,0.8460951,1,0.9737631,1,0.91112256,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.29798806,0,0.019233717,0,0.15600516,True,NO_ACTION,NORMAL,True
1,1,0.87921786,0,0.12114134,0,0.49309328,False,NO_ACTION,NORMAL,False
