true_label,cnn_pred,cnn_confidence,wav2vec_pred,wav2vec_confidence,ensemble_pred,ensemble_confidence,models_agree,mobile_action,confidence_level,correct
1,1,0.72559834,1,0.9982622,1,0.86447906,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.51254684,1,0.775302,1,0.6463806,True,USER_ALERT,LOW,True
1,1,0.81531405,0,0.19044863,0,0.49704027,False,NO_ACTION,NORMAL,False
1,1,0.92924196,1,0.9907177,1,0.9605545,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.97202015,1,0.9971168,1,0.9848031,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.7210207,1,0.9943473,1,0.86023897,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.6272193,0,0.4263183,0,0.52489084,False,NO_ACTION,NORMAL,False
1,1,0.7450859,0,0.25289705,0,0.4943906,False,NO_ACTION,NORMAL,False
0,0,0.3892308,0,0.00026516177,0,0.19111203,True,NO_ACTION,NORMAL,True
1,1,0.5454257,1,0.99256295,1,0.77317405,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.74426013,1,0.9990017,1,0.8740122,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.6897885,1,0.8654181,1,0.779245,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.6279789,1,0.9993437,1,0.8171327,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.91879416,1,0.9990902,1,0.9596927,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.45144263,0,0.03279204,0,0.2382039,True,NO_ACTION,NORMAL,True
1,0,0.43404078,1,0.9904028,0,0.71742254,False,NO_ACTION,NORMAL,False
1,1,0.94368887,1,0.99932504,1,0.972027,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.510661,1,0.96945703,1,0.7443477,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.5956123,1,0.96934175,1,0.78597057,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.5187591,1,0.99931574,1,0.76352954,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.510661,1,0.9985066,1,0.75914407,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.9321708,1,0.99892104,1,0.9661699,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.89354056,1,0.99849045,1,0.94699657,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.88559103,1,0.9971533,1,0.942415,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.92419004,1,0.99867517,1,0.9621289,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.495609,0,0.0012994484,0,0.24383354,True,NO_ACTION,NORMAL,True
1,1,0.53159726,1,0.9847586,1,0.762414,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.74127483,1,0.99483395,1,0.8704246,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5987205,1,0.97730845,1,0.79155344,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.86225027,1,0.99468356,1,0.9297049,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.7069983,1,0.99889946,1,0.8556775,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.955856,1,0.9985663,1,0.97761047,True,IMMEDIATE_ALERT,HIGH,True
0,1,0.510661,1,0.99794275,1,0.7588569,True,VERIFY_AND_ALERT,MEDIUM,False
1,1,0.8553104,1,0.9995146,1,0.92876047,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5107639,1,0.9994498,1,0.7596749,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.55580354,1,0.9962006,1,0.7801188,True,VERIFY_AND_ALERT,MEDIUM,True
0,1,0.625527,1,0.97977155,1,0.80596066,True,VERIFY_AND_ALERT,MEDIUM,False
0,0,0.37981343,0,0.0017853141,0,0.18726566,True,NO_ACTION,NORMAL,True
1,1,0.6166193,1,0.99655735,1,0.8101399,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.834695,1,0.9982857,1,0.91801953,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.8455251,1,0.99514467,1,0.9217335,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.86411035,1,0.9865976,1,0.926499,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.35625333,1,0.8271085,0,0.5960823,False,NO_ACTION,NORMAL,True
1,1,0.5703841,1,0.5425421,1,0.5562028,True,USER_ALERT,LOW,True
1,1,0.9569918,1,0.994705,1,0.97620094,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.6793389,1,0.99735826,1,0.84132135,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.75237983,1,0.9983235,1,0.87765074,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.4597117,1,0.9930264,0,0.7313543,False,NO_ACTION,NORMAL,True
1,1,0.7156178,1,0.9981781,1,0.8595393,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5685872,1,0.8273488,1,0.7003869,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.4408811,1,0.87321275,0,0.6610882,False,NO_ACTION,NORMAL,True
1,1,0.6304877,1,0.99889153,1,0.81813335,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.9469232,1,0.99788636,1,0.9728812,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.620438,1,0.99635786,1,0.81191194,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.4995691,1,0.98149145,0,0.7450352,False,NO_ACTION,NORMAL,True
1,1,0.60401285,1,0.99859136,1,0.80499053,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.68708056,1,0.99935144,1,0.846135,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.20713127,0,0.005615647,0,0.104489736,True,NO_ACTION,NORMAL,True
1,1,0.72940475,1,0.9990784,1,0.8667624,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.8933789,1,0.99033374,1,0.9427627,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.7544467,1,0.99953926,1,0.879284,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.8683521,1,0.99914694,1,0.93497217,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.42025805,1,0.7180477,0,0.5719365,False,NO_ACTION,NORMAL,True
1,1,0.82731605,1,0.99827695,1,0.9143946,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.9320364,1,0.9991009,1,0.9661956,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.89532393,1,0.9995153,1,0.9483936,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5933597,1,0.9967269,1,0.7988139,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.41008523,1,0.6649015,0,0.5398753,False,NO_ACTION,NORMAL,True
1,1,0.7578397,1,0.9898829,1,0.8760304,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.4538412,1,0.99824345,0,0.7311313,False,NO_ACTION,NORMAL,True
1,0,0.49937174,1,0.9513941,0,0.7296083,False,NO_ACTION,NORMAL,False
0,0,0.31982312,0,0.00014795015,0,0.1569973,True,NO_ACTION,NORMAL,True
1,1,0.60747933,1,0.99832517,1,0.80655575,True,VERIFY_AND_ALERT,MEDIUM,True
0,1,0.68636304,1,0.985148,1,0.8385485,True,VERIFY_AND_ALERT,MEDIUM,False
0,1,0.5330916,1,0.82460064,1,0.6815711,True,USER_ALERT,LOW,False
1,1,0.59913665,1,0.9854571,1,0.7959081,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.55043244,1,0.99300086,1,0.77585363,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.8313994,1,0.9981679,1,0.91634256,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.510661,1,0.9976561,1,0.75871086,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.7578638,1,0.9686697,1,0.86523736,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.6884549,1,0.9971167,1,0.8456711,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.23221754,0,0.0044331443,0,0.116196066,True,NO_ACTION,NORMAL,True
0,1,0.545175,0,0.0012075268,0,0.2681064,False,NO_ACTION,NORMAL,True
1,1,0.6346828,1,0.9958883,1,0.81866205,True,VERIFY_AND_ALERT,MEDIUM,True
0,1,0.71004117,0,0.036295366,0,0.36687028,False,NO_ACTION,NORMAL,True
0,0,0.3856466,0,0.005202498,0,0.19186826,True,NO_ACTION,NORMAL,True
1,1,0.5147956,1,0.5479797,1,0.53169787,True,USER_ALERT,LOW,True
1,1,0.7799453,1,0.9979721,1,0.8909967,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.4901892,1,0.948306,0,0.72352993,False,NO_ACTION,NORMAL,True
1,1,0.9024781,1,0.99136156,1,0.9477507,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.8969979,1,0.9980161,1,0.9484513,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.72643125,1,0.99624544,1,0.8638605,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5723673,1,0.9990872,1,0.7897161,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.6113657,0,0.04185947,0,0.32128897,False,NO_ACTION,NORMAL,False
1,0,0.36893365,1,0.91817206,0,0.648687,False,NO_ACTION,NORMAL,False
0,0,0.23573062,0,0.02218336,0,0.12696081,True,NO_ACTION,NORMAL,True
1,1,0.8200112,1,0.9984403,1,0.9108937,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.9833091,1,0.99916327,1,0.9913844,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5559756,1,0.99889886,1,0.7815776,True,VERIFY_AND_ALERT,MEDIUM,True
1,0,0.44968322,1,0.99155223,0,0.725683,False,NO_ACTION,NORMAL,False
1,0,0.4642341,1,0.9867071,0,0.73035455,False,NO_ACTION,NORMAL,False
1,1,0.87522745,1,0.94918245,1,0.9128963,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.52739805,1,0.9957671,1,0.76596075,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.7955244,1,0.9969127,1,0.8981011,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.96327055,1,0.9977629,1,0.98083913,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.7878643,1,0.9477022,1,0.86927736,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.7546431,1,0.9994591,1,0.8793396,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.36562946,1,0.8838964,0,0.62960756,False,NO_ACTION,NORMAL,True
1,0,0.4162179,1,0.9072004,0,0.66629875,False,NO_ACTION,NORMAL,False
0,1,0.7822591,1,0.9989692,1,0.8926399,True,IMMEDIATE_ALERT,HIGH,False
0,0,0.45409322,1,0.7067531,0,0.58278495,False,NO_ACTION,NORMAL,True
1,1,0.639029,1,0.9665763,1,0.80586445,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.53946406,1,0.99878806,1,0.7734197,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.47881907,0,0.0025674053,0,0.23624136,True,NO_ACTION,NORMAL,True
1,1,0.60060567,1,0.9988009,1,0.8034255,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.5147402,1,0.9992514,1,0.7615249,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.5623078,1,0.99917346,1,0.7848244,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.4931439,0,0.00012850655,0,0.24202763,True,NO_ACTION,NORMAL,True
1,1,0.82278013,1,0.99707115,1,0.9115549,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.68495494,1,0.99693584,1,0.8438617,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.59409016,1,0.99773127,1,0.79968387,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.7725259,1,0.98251617,1,0.87948394,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.6667849,1,0.9437553,1,0.8078592,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.7240012,1,0.99661,1,0.8628539,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.9303377,1,0.99817765,1,0.9648918,True,IMMEDIATE_ALERT,HIGH,True
0,1,0.59203696,0,0.002239278,0,0.29162484,False,NO_ACTION,NORMAL,True
1,1,0.72455263,1,0.9992489,1,0.8644686,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5264687,1,0.9925317,1,0.7638568,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.5909708,1,0.99894506,1,0.79877156,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.26939937,0,0.48078555,0,0.37706843,True,NO_ACTION,NORMAL,True
1,1,0.52120584,1,0.99258703,1,0.7613028,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.69775146,1,0.9977393,1,0.8505496,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.510661,1,0.92933714,1,0.7239127,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.79102445,1,0.99460715,1,0.8947189,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.50446904,1,0.935965,1,0.72425056,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.751124,1,0.99798954,1,0.87686443,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.54049796,1,0.9966254,1,0.7728255,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.9514012,1,0.99753076,1,0.97489715,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.72127086,1,0.99796367,1,0.8622037,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.9634189,1,0.99864286,1,0.9813602,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.8049284,1,0.7648473,1,0.7845132,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.9084567,1,0.9987311,1,0.95443773,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5397962,1,0.9878098,1,0.7679909,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.63229114,1,0.99947137,1,0.8193136,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.45027915,0,0.0116895,0,0.22688451,True,NO_ACTION,NORMAL,True
0,1,0.52393717,0,0.11625023,0,0.31628275,False,NO_ACTION,NORMAL,True
1,0,0.44969165,1,0.99859816,0,0.72927594,False,NO_ACTION,NORMAL,False
1,0,0.4897506,1,0.90881443,0,0.7031998,False,NO_ACTION,NORMAL,False
1,0,0.45486385,1,0.9971938,0,0.7310984,False,NO_ACTION,NORMAL,False
1,1,0.7777936,1,0.9965771,1,0.8892305,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.34990576,0,0.0020824892,0,0.17274277,True,NO_ACTION,NORMAL,True
1,1,0.74396867,1,0.9982974,1,0.87351036,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.94604814,1,0.9937304,1,0.970335,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5602288,1,0.9956073,1,0.7819879,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.820029,1,0.98321664,1,0.9031483,True,IMMEDIATE_ALERT,HIGH,True
1,0,0.458318,1,0.88788927,0,0.67711914,False,NO_ACTION,NORMAL,False
1,1,0.6020727,1,0.99800795,1,0.80374146,True,VERIFY_AND_ALERT,MEDIUM,True
0,1,0.5208659,0,0.00066140306,0,0.25590092,False,NO_ACTION,NORMAL,True
1,1,0.58195,1,0.97400856,1,0.78164417,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.9748741,1,0.9990957,1,0.9872113,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.8766086,1,0.99856323,1,0.93872595,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.64287645,1,0.9985575,1,0.8240418,True,VERIFY_AND_ALERT,MEDIUM,True
0,1,0.56579727,1,0.9838267,1,0.7787196,True,VERIFY_AND_ALERT,MEDIUM,False
0,1,0.796317,1,0.9884347,1,0.8941717,True,IMMEDIATE_ALERT,HIGH,False
1,1,0.7712886,1,0.65792376,1,0.71354645,True,VERIFY_AND_ALERT,MEDIUM,True
1,0,0.48522565,1,0.83965266,0,0.66575223,False,NO_ACTION,NORMAL,False
1,1,0.5199186,1,0.9990387,1,0.7639573,True,VERIFY_AND_ALERT,MEDIUM,True
0,1,0.5418829,1,0.97051513,1,0.76020575,True,VERIFY_AND_ALERT,MEDIUM,False
1,0,0.4676644,1,0.9960544,0,0.73679864,False,NO_ACTION,NORMAL,False
1,1,0.9169506,1,0.9867845,1,0.9525204,True,IMMEDIATE_ALERT,HIGH,True
1,0,0.48327032,1,0.9974253,0,0.745154,False,NO_ACTION,NORMAL,False
0,0,0.24742125,1,0.8837991,0,0.57155883,False,NO_ACTION,NORMAL,True
1,1,0.6828389,1,0.95570076,1,0.8218205,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.6224448,1,0.99716955,1,0.81331,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.7048138,1,0.84405875,1,0.7757379,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.55458224,1,0.8232297,1,0.6914172,True,USER_ALERT,LOW,True
0,1,0.69612426,0,0.0024698172,0,0.34281293,False,NO_ACTION,NORMAL,True
1,1,0.7661064,1,0.9953957,1,0.8828944,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.6737954,1,0.99890053,1,0.839387,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.63633525,1,0.9968905,1,0.81998324,True,VERIFY_AND_ALERT,MEDIUM,True
0,1,0.60053766,1,0.9835947,1,0.7956469,True,VERIFY_AND_ALERT,MEDIUM,False
1,1,0.67417747,1,0.96757275,1,0.8236177,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.75230163,1,0.99857175,1,0.8777388,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.31511715,1,0.76624507,0,0.54489815,False,NO_ACTION,NORMAL,True
1,1,0.6474969,1,0.99906796,1,0.8265688,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.49155918,1,0.66318643,0,0.5789771,False,NO_ACTION,NORMAL,True
1,0,0.41612935,1,0.8585326,0,0.64146644,False,NO_ACTION,NORMAL,False
1,1,0.6272397,1,0.99435556,1,0.81422937,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.9117865,1,0.9974884,1,0.95543855,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.28743565,0,0.19691774,0,0.24133056,True,NO_ACTION,NORMAL,True
0,0,0.407145,0,0.16988394,0,0.2862966,True,NO_ACTION,NORMAL,True
0,0,0.329656,0,0.021253422,0,0.17257185,True,NO_ACTION,NORMAL,True
1,1,0.90634596,1,0.9768908,1,0.9422778,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.30704978,0,0.009114062,0,0.1552969,True,NO_ACTION,NORMAL,True
1,1,0.9297669,1,0.98698074,1,0.9589087,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.718202,1,0.95630246,1,0.8394779,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.79565334,1,0.9969676,1,0.8981923,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5191006,1,0.9965765,1,0.7623019,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.5350693,1,0.9964412,1,0.770068,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.5140686,1,0.991098,1,0.7570424,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.73762864,1,0.98795545,1,0.86513203,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.832157,1,0.9990239,1,0.91715026,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.6079242,1,0.9991326,1,0.8071853,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.6808465,1,0.9944364,1,0.8405728,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.72962815,1,0.9671177,1,0.8505929,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.47223625,0,0.0148085,0,0.23924646,True,NO_ACTION,NORMAL,True
1,1,0.7279912,1,0.99877423,1,0.8659139,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.93855095,1,0.9732084,1,0.9562037,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.7852466,1,0.9798288,1,0.8843566,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.81897855,1,0.99949384,1,0.9109236,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.65836936,1,0.9979638,1,0.831341,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.7816842,1,0.9988078,1,0.8922756,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.7983328,1,0.9992448,1,0.90066695,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.97820604,1,0.99695385,1,0.9877552,True,IMMEDIATE_ALERT,HIGH,True
1,0,0.4808663,1,0.91620547,0,0.7026053,False,NO_ACTION,NORMAL,False
1,1,0.62546974,1,0.9652826,1,0.79855263,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.6642952,1,0.99873024,1,0.8346389,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.4800392,0,0.00024317465,0,0.23565619,True,NO_ACTION,NORMAL,True
1,1,0.9495752,1,0.99346393,1,0.9719298,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.82441247,1,0.99884677,1,0.91326016,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.6453765,1,0.96354705,1,0.8074359,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.33608142,0,0.00036806133,0,0.16508658,True,NO_ACTION,NORMAL,True
1,1,0.50200915,1,0.9730604,1,0.74193805,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.5995205,1,0.9966259,1,0.80178523,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.26074272,1,0.7661923,0,0.5181923,False,NO_ACTION,NORMAL,True
1,1,0.604065,1,0.9942281,1,0.80279374,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.5772902,1,0.9976598,1,0.7914045,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.5279621,1,0.9957573,1,0.7662325,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.708047,1,0.99777967,1,0.85562164,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.9403443,1,0.99944717,1,0.9704482,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.81702155,1,0.9923711,1,0.9063355,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.22059911,0,0.0004565724,0,0.10847001,True,NO_ACTION,NORMAL,True
0,0,0.22190538,0,0.00019434078,0,0.10897736,True,NO_ACTION,NORMAL,True
0,0,0.36185563,0,0.053856935,0,0.20497718,True,NO_ACTION,NORMAL,True
0,0,0.39439237,0,0.00036374733,0,0.19369479,True,NO_ACTION,NORMAL,True
1,1,0.5079161,1,0.8962261,1,0.7057009,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.94023,1,0.9989415,1,0.9701345,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.69422764,1,0.99689937,1,0.84839284,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.44806048,0,0.001767734,0,0.22074227,True,NO_ACTION,NORMAL,True
1,1,0.8288119,1,0.99864227,1,0.9153147,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.82256365,1,0.99599093,1,0.91089845,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.73260456,0,0.17583472,0,0.4490151,False,NO_ACTION,NORMAL,False
0,0,0.38180012,1,0.5382204,0,0.46147245,False,NO_ACTION,NORMAL,True
1,1,0.955544,1,0.9988709,1,0.97761244,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.6646468,1,0.9897982,1,0.83026195,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.815517,1,0.9987301,1,0.9088362,True,IMMEDIATE_ALERT,HIGH,True
1,0,0.49704602,1,0.99553853,0,0.75095206,False,NO_ACTION,NORMAL,False
1,1,0.7434847,1,0.9987876,1,0.87352264,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.67323166,1,0.99799854,1,0.83865094,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.8874104,1,0.93496656,1,0.911633,True,IMMEDIATE_ALERT,HIGH,True
1,0,0.49309793,1,0.99380034,0,0.74812955,False,NO_ACTION,NORMAL,False
0,1,0.5933802,0,0.21887662,0,0.40262768,False,NO_ACTION,NORMAL,True
1,1,0.8366539,1,0.9713476,1,0.90525985,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.9290788,1,0.9985905,1,0.96448445,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.32778943,0,0.0015818554,0,0.16163634,True,NO_ACTION,NORMAL,True
1,1,0.5129447,1,0.9941301,1,0.7580354,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.9601295,1,0.98158604,1,0.97105837,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.82492,1,0.99718696,1,0.91266376,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.6721814,1,0.9973447,1,0.8378026,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.6996329,1,0.99889886,1,0.8520633,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.6813578,1,0.94936436,1,0.8178663,True,VERIFY_AND_ALERT,MEDIUM,True
0,1,0.5191529,0,0.0032770436,0,0.25639272,False,NO_ACTION,NORMAL,True
1,1,0.8708305,1,0.99440765,1,0.93377423,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.77996725,1,0.93477297,1,0.8588172,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.74500597,0,0.18403666,0,0.4592775,False,NO_ACTION,NORMAL,False
0,0,0.45232216,0,0.00066685927,0,0.22227255,True,NO_ACTION,NORMAL,True
1,1,0.9631799,1,0.9977725,1,0.98079956,True,IMMEDIATE_ALERT,HIGH,True
