true_label,cnn_pred,cnn_confidence,wav2vec_pred,wav2vec_confidence,ensemble_pred,ensemble_confidence,models_agree,mobile_action,confidence_level,correct
1,1,0.70785564,1,0.9664161,1,0.8395528,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.8348262,1,0.99926454,1,0.91858244,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.8579256,1,0.9992478,1,0.92990774,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.32338205,0,0.00268031,0,0.16003335,True,NO_ACTION,NORMAL,True
0,0,0.36424863,1,0.9828531,0,0.6793334,False,NO_ACTION,NORMAL,True
0,1,0.5286254,0,0.0011036352,0,0.25993338,False,NO_ACTION,NORMAL,True
1,1,0.55398536,0,0.14951491,0,0.34796923,False,NO_ACTION,NORMAL,False
0,0,0.16983275,0,0.00050267944,0,0.08358486,True,NO_ACTION,NORMAL,True
0,0,0.41612235,0,0.0016445919,0,0.20500904,True,NO_ACTION,NORMAL,True
1,1,0.5890645,1,0.99876827,1,0.7977462,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.33251572,1,0.53767395,0,0.4370126,False,NO_ACTION,NORMAL,True
1,1,0.7806813,1,0.99868053,1,0.89171875,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.57050776,1,0.99490094,1,0.78667146,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.7362841,1,0.9983785,1,0.8697813,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.9445415,1,0.9982167,1,0.97188085,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.79692775,1,0.9925674,1,0.89657634,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.8738138,1,0.9974865,1,0.9368062,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.82992876,1,0.97757167,1,0.9051303,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.6839034,1,0.9963158,1,0.84303,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.70785564,1,0.9664161,1,0.8395528,True,VERIFY_AND_ALERT,MEDIUM,True
0,1,0.510661,1,0.9947595,1,0.7572355,True,VERIFY_AND_ALERT,MEDIUM,False
0,0,0.4508623,0,0.08987148,0,0.26699245,True,NO_ACTION,NORMAL,True
1,1,0.94770706,1,0.9752762,1,0.9617493,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.6458591,1,0.9989373,1,0.82569873,True,VERIFY_AND_ALERT,MEDIUM,True
1,0,0.46399164,1,0.9431418,0,0.7080457,False,NO_ACTION,NORMAL,False
1,1,0.9830556,1,0.9939168,1,0.98858774,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.697428,1,0.90769035,1,0.80452466,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.95161426,1,0.9985947,1,0.9755436,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.55870587,1,0.98899055,1,0.77787036,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.28479123,0,0.0011636368,0,0.14032616,True,NO_ACTION,NORMAL,True
1,1,0.7699356,1,0.9987398,1,0.8864765,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.45914853,0,0.21712385,0,0.3358738,True,NO_ACTION,NORMAL,True
1,1,0.67416584,1,0.7995082,1,0.7380087,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.8854265,0,0.018362124,0,0.44378924,False,NO_ACTION,NORMAL,False
1,1,0.82416916,1,0.99348986,1,0.9104123,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.882989,1,0.9959805,1,0.94054097,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.7115819,1,0.99897397,1,0.8579644,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.6781833,1,0.9962708,1,0.8402004,True,VERIFY_AND_ALERT,MEDIUM,True
1,0,0.47689974,1,0.9922767,0,0.7394058,False,NO_ACTION,NORMAL,False
0,0,0.40635052,0,0.005624424,0,0.2022416,True,NO_ACTION,NORMAL,True
1,1,0.5906237,0,0.43974873,0,0.5137758,False,NO_ACTION,NORMAL,False
0,0,0.47747886,0,0.19811712,0,0.3351866,True,NO_ACTION,NORMAL,True
1,1,0.8272686,1,0.99850404,1,0.914487,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5496771,1,0.94819736,1,0.7526625,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.8428598,1,0.993544,1,0.9196105,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.9233194,1,0.998002,1,0.9613588,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.9794057,1,0.99911815,1,0.98944616,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.66084296,1,0.732131,1,0.69715333,True,USER_ALERT,LOW,True
1,1,0.5391897,1,0.7198031,1,0.6311847,True,USER_ALERT,LOW,True
1,1,0.96012706,1,0.9986136,1,0.9797301,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.50457543,1,0.9970198,1,0.7554009,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.3492181,0,0.00061643345,0,0.17165864,True,NO_ACTION,NORMAL,True
0,0,0.48783728,0,0.003958429,0,0.24137469,True,NO_ACTION,NORMAL,True
1,1,0.7202298,1,0.9775034,1,0.8512715,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5014704,0,0.199426,0,0.34762478,False,NO_ACTION,NORMAL,False
1,1,0.8726815,1,0.98517853,1,0.9299816,True,IMMEDIATE_ALERT,HIGH,True
1,0,0.3448148,0,0.30400664,0,0.32402927,True,NO_ACTION,NORMAL,False
0,1,0.52221984,1,0.9991448,1,0.76514053,True,VERIFY_AND_ALERT,MEDIUM,False
1,1,0.87625,1,0.9953206,1,0.93689835,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5467908,0,0.003419563,0,0.27002588,False,NO_ACTION,NORMAL,False
1,1,0.7678791,1,0.99579006,1,0.883965,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5616132,1,0.998755,1,0.7842704,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.40066084,1,0.981686,0,0.6966047,False,NO_ACTION,NORMAL,True
0,0,0.41397843,0,0.0014311757,0,0.20384842,True,NO_ACTION,NORMAL,True
1,1,0.95980054,1,0.994871,1,0.97766364,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.6897471,1,0.9975043,1,0.84650254,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.71873546,1,0.9988072,1,0.8613894,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.822298,1,0.99781173,1,0.9116955,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.9260938,1,0.99941266,1,0.96343863,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.88101155,1,0.99292266,1,0.9380132,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5105267,1,0.97906965,1,0.749178,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.3224631,0,0.2946924,0,0.30831814,True,NO_ACTION,NORMAL,True
1,1,0.59011877,1,0.99517596,1,0.7964337,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.62993777,1,0.99700135,1,0.81690073,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.9719963,1,0.99913293,1,0.9858183,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.40265018,0,0.0048243343,0,0.20001848,True,NO_ACTION,NORMAL,True
1,0,0.4781096,1,0.99758065,0,0.74270105,False,NO_ACTION,NORMAL,False
1,1,0.8093302,1,0.9954992,1,0.904155,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.40111783,1,0.9909638,0,0.70155454,False,NO_ACTION,NORMAL,True
1,0,0.47510737,1,0.9721658,0,0.728283,False,NO_ACTION,NORMAL,False
1,1,0.8036136,1,0.9954788,1,0.90133965,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.9667705,1,0.9983417,1,0.98285127,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.6738128,1,0.99848,1,0.8391813,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.96817666,1,0.99882275,1,0.9837862,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5422313,1,0.93501794,1,0.74229634,True,VERIFY_AND_ALERT,MEDIUM,True
0,1,0.59135586,1,0.9911782,1,0.7950045,True,VERIFY_AND_ALERT,MEDIUM,False
1,1,0.5651878,1,0.9890971,1,0.78110504,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.4108986,0,0.030672742,0,0.21723142,True,NO_ACTION,NORMAL,True
1,0,0.41680756,1,0.984053,0,0.70573276,False,NO_ACTION,NORMAL,False
0,0,0.39692608,0,0.0002495176,0,0.19487977,True,NO_ACTION,NORMAL,True
1,1,0.9661333,1,0.9943414,1,0.98050106,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.76479834,1,0.99672407,1,0.8829292,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.7354561,1,0.99387807,1,0.8670827,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.6266625,1,0.8916816,1,0.76164937,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.53923327,1,0.99436766,1,0.7710549,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.510661,1,0.9766005,1,0.74798626,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.9007905,1,0.95252776,1,0.92714274,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.9542873,1,0.9986583,1,0.9768876,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.80392903,1,0.9880655,1,0.8977185,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.8061977,1,0.98036444,1,0.89490914,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.53044295,1,0.9968167,1,0.76798934,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.5899748,1,0.97132194,1,0.7842131,True,VERIFY_AND_ALERT,MEDIUM,True
0,1,0.68228245,1,0.68472654,1,0.68352735,True,USER_ALERT,LOW,False
1,1,0.9638576,1,0.999321,1,0.98192084,True,IMMEDIATE_ALERT,HIGH,True
0,1,0.51524454,1,0.98456466,1,0.75429165,True,VERIFY_AND_ALERT,MEDIUM,False
1,1,0.8211767,1,0.99796546,1,0.91122365,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.67712706,1,0.99613863,1,0.83961487,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.6477864,1,0.9941261,1,0.8241937,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.8448539,1,0.9982986,1,0.9230106,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.8505847,1,0.98407966,1,0.91858006,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.43533304,0,0.0018924205,0,0.21456105,True,NO_ACTION,NORMAL,True
0,1,0.5024193,1,0.9822472,1,0.74681854,True,VERIFY_AND_ALERT,MEDIUM,False
1,1,0.8835294,1,0.9990583,1,0.9423738,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.6393888,1,0.9993067,1,0.8227122,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.78000486,1,0.99699426,1,0.89052796,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.6489177,0,0.009882576,0,0.3234266,False,NO_ACTION,NORMAL,False
1,1,0.510127,1,0.996594,1,0.75790787,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.57088614,0,0.0980164,0,0.330031,False,NO_ACTION,NORMAL,False
1,1,0.67442364,1,0.99828774,1,0.8393831,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.8353176,0,0.115268044,0,0.468562,False,NO_ACTION,NORMAL,False
0,0,0.27612087,0,0.003805734,0,0.13741778,True,NO_ACTION,NORMAL,True
1,1,0.7324946,1,0.9992848,1,0.8683835,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.9743367,1,0.9966378,1,0.9856957,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5795674,1,0.62622994,1,0.60333484,True,USER_ALERT,LOW,True
1,1,0.55722356,1,0.99780256,1,0.78163147,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.6256299,1,0.96463424,1,0.798301,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.8899796,1,0.99847275,1,0.9452404,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.38669267,0,0.026472269,0,0.20321521,True,NO_ACTION,NORMAL,True
1,1,0.6897308,1,0.99887747,1,0.84719396,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.5157445,1,0.9960763,1,0.7604004,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.7102633,1,0.99727935,1,0.85645425,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.35084465,0,0.3300392,0,0.34024745,True,NO_ACTION,NORMAL,True
1,1,0.57448655,1,0.99906963,1,0.79074705,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.7169142,1,0.9986759,1,0.86042887,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.72764874,1,0.9986356,1,0.86567533,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5840298,1,0.9862192,1,0.78888404,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.79000336,1,0.99759126,1,0.89573777,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.9074142,1,0.9979919,1,0.95354974,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.89775735,1,0.9987656,1,0.94920564,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.51947224,1,0.9802696,1,0.7541783,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.836089,1,0.9985079,1,0.9188167,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5087208,1,0.9850589,1,0.75134254,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.6410377,1,0.9988005,1,0.8232634,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.9439822,1,0.9993881,1,0.972203,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.87940127,1,0.98926204,1,0.9353586,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.8409841,1,0.99895716,1,0.9214473,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.479613,1,0.58062106,0,0.53106123,False,NO_ACTION,NORMAL,True
1,1,0.75909704,1,0.9992023,1,0.8813941,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.70608044,1,0.9990434,1,0.8553004,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.6263254,1,0.99423146,1,0.8137175,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.4860048,0,0.0005055493,0,0.23871686,True,NO_ACTION,NORMAL,True
0,0,0.3036645,0,0.00020617363,0,0.14909868,True,NO_ACTION,NORMAL,True
1,1,0.8551465,1,0.9941379,1,0.92594147,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.94629776,1,0.99799097,1,0.9726276,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.3008729,0,0.44193703,0,0.37272358,True,NO_ACTION,NORMAL,True
1,1,0.8618586,1,0.99773943,1,0.93106914,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.39235693,0,0.000195782,0,0.19261053,True,NO_ACTION,NORMAL,True
0,1,0.5282149,1,0.9834735,1,0.7600998,True,VERIFY_AND_ALERT,MEDIUM,False
1,1,0.6742141,1,0.9994029,1,0.8398483,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.70785564,1,0.9664161,1,0.8395528,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.69569486,1,0.813263,1,0.7555779,True,VERIFY_AND_ALERT,MEDIUM,True
1,0,0.4711802,1,0.9565175,0,0.71838564,False,NO_ACTION,NORMAL,False
0,0,0.34719124,0,0.00039447955,0,0.17055109,True,NO_ACTION,NORMAL,True
0,0,0.4538808,0,0.01875963,0,0.2322528,True,NO_ACTION,NORMAL,True
1,1,0.9123662,1,0.9991418,1,0.95656514,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.36015773,0,0.047766183,0,0.2010418,True,NO_ACTION,NORMAL,True
1,1,0.60283405,1,0.99781173,1,0.80401504,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.53654224,1,0.9978661,1,0.7715165,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.4186117,0,0.005840955,0,0.20836785,True,NO_ACTION,NORMAL,True
1,1,0.5954071,1,0.9929375,1,0.79788834,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.35969013,0,0.035760563,0,0.19469735,True,NO_ACTION,NORMAL,True
1,1,0.5283074,1,0.9994899,1,0.76830316,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.70014167,1,0.77999854,1,0.7408166,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.34864244,0,0.00018899035,0,0.17115846,True,NO_ACTION,NORMAL,True
1,1,0.5436755,1,0.94733566,1,0.7492789,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.49992424,1,0.6634087,0,0.5831947,False,NO_ACTION,NORMAL,True
1,1,0.8061055,1,0.9980872,1,0.90389097,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5209507,1,0.99605125,1,0.7629421,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.7875189,1,0.9931914,1,0.8922777,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.52040446,1,0.7606561,1,0.64277613,True,USER_ALERT,LOW,True
1,1,0.7892911,1,0.99656254,1,0.8948643,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.9383009,1,0.998762,1,0.96909666,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.7055284,1,0.99791354,1,0.85445404,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.54741454,1,0.9912142,1,0.7734629,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.59326816,1,0.99491704,1,0.79784715,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.74358034,1,0.99459827,1,0.87143576,True,IMMEDIATE_ALERT,HIGH,True
1,0,0.46806663,1,0.99834085,0,0.7381606,False,NO_ACTION,NORMAL,False
1,1,0.95927715,1,0.9987692,1,0.9793923,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.75608504,1,0.99890554,1,0.8797651,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.46529526,1,0.9979075,0,0.73658013,False,NO_ACTION,NORMAL,True
1,1,0.6219181,1,0.98930013,1,0.8090433,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.58341944,1,0.9946243,1,0.7928657,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.5255285,1,0.9941748,1,0.7642324,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.49774808,1,0.70529026,0,0.60345924,False,NO_ACTION,NORMAL,True
0,0,0.49713278,0,0.00024476153,0,0.24404399,True,NO_ACTION,NORMAL,True
0,0,0.3140015,0,0.13883527,0,0.22478098,True,NO_ACTION,NORMAL,True
1,1,0.7841123,1,0.99409145,1,0.8910647,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.8049364,1,0.99589765,1,0.9022021,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.9785321,1,0.99888843,1,0.98890054,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.934037,1,0.9964205,1,0.96581197,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.48355287,0,0.13432214,0,0.305673,True,NO_ACTION,NORMAL,True
0,1,0.5399091,1,0.99802375,1,0.7732488,True,VERIFY_AND_ALERT,MEDIUM,False
1,1,0.8879945,1,0.9976533,1,0.94384897,True,IMMEDIATE_ALERT,HIGH,True
0,1,0.5223522,0,0.03184436,0,0.27251315,False,NO_ACTION,NORMAL,True
1,1,0.96300614,1,0.9979259,1,0.9807924,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.3293931,0,0.04656277,0,0.1853341,True,NO_ACTION,NORMAL,True
1,1,0.6477932,1,0.99795794,1,0.8261488,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.436943,1,0.7117507,0,0.5769157,False,NO_ACTION,NORMAL,True
1,1,0.88052607,1,0.96880597,1,0.9254912,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.782521,1,0.99659723,1,0.89156026,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.65998405,1,0.99856913,1,0.8324416,True,VERIFY_AND_ALERT,MEDIUM,True
1,0,0.4875654,1,0.99687636,0,0.74698174,False,NO_ACTION,NORMAL,False
1,1,0.81068206,1,0.9967642,1,0.9054626,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.28659105,0,0.0003744746,0,0.14080729,True,NO_ACTION,NORMAL,True
1,1,0.54269904,1,0.99515116,1,0.7731545,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.7417315,1,0.9979138,1,0.87221736,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.5629757,1,0.9993936,1,0.78526413,True,VERIFY_AND_ALERT,MEDIUM,True
0,1,0.5797448,0,0.0047422396,0,0.28686854,False,NO_ACTION,NORMAL,True
1,1,0.97516733,1,0.9983487,1,0.9869747,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.700908,1,0.84070647,1,0.77211404,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.8522109,1,0.99883133,1,0.9268917,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.3341391,0,0.13905035,0,0.23477109,True,NO_ACTION,NORMAL,True
1,1,0.9262774,1,0.8082325,1,0.8661515,True,IMMEDIATE_ALERT,HIGH,True
0,1,0.510661,0,0.0006858348,0,0.25090632,False,NO_ACTION,NORMAL,True
1,1,0.9467523,1,0.9980026,1,0.9728565,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.510661,1,0.99533397,1,0.75752807,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.26070094,0,0.44930425,0,0.35676563,True,NO_ACTION,NORMAL,True
1,1,0.8745896,1,0.994911,1,0.93587506,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.49837077,1,0.92384696,0,0.7150861,False,NO_ACTION,NORMAL,True
0,0,0.3727765,0,0.059397444,0,0.2131576,True,NO_ACTION,NORMAL,True
0,0,0.42641953,1,0.9988865,0,0.7180043,False,NO_ACTION,NORMAL,True
1,1,0.61832297,1,0.98064226,1,0.80286944,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.2952456,0,0.0009738072,0,0.14535892,True,NO_ACTION,NORMAL,True
1,1,0.6366554,1,0.9973091,1,0.8203535,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.7426609,1,0.9987239,1,0.873086,True,IMMEDIATE_ALERT,HIGH,True
1,0,0.41929922,1,0.9910478,0,0.7105181,False,NO_ACTION,NORMAL,False
1,1,0.79245,1,0.99082184,1,0.8934903,True,IMMEDIATE_ALERT,HIGH,True
0,1,0.5656315,0,0.15806606,0,0.35803896,False,NO_ACTION,NORMAL,True
1,1,0.6431644,1,0.99728477,1,0.8235348,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.6658615,1,0.9993806,1,0.83573866,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.5925963,1,0.9985184,1,0.7993518,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.7964686,1,0.99923635,1,0.89974785,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.78162766,1,0.9990489,1,0.89237064,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.58297956,1,0.9960419,1,0.7933719,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.92126966,1,0.9950841,1,0.9588669,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.34910235,0,0.012552979,0,0.1776817,True,NO_ACTION,NORMAL,True
1,1,0.536711,0,0.015975194,0,0.27147537,False,NO_ACTION,NORMAL,False
0,0,0.36811867,0,0.0010094056,0,0.18113239,True,NO_ACTION,NORMAL,True
1,1,0.510661,0,0.42080963,0,0.46489543,False,NO_ACTION,NORMAL,False
1,0,0.47639814,1,0.9875564,0,0.73675543,False,NO_ACTION,NORMAL,False
1,1,0.5200229,1,0.99930227,1,0.7641428,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.78505915,1,0.9993548,1,0.8942101,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.56979096,1,0.96901804,1,0.7731364,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.6035159,1,0.9740733,1,0.7922585,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.9648484,1,0.9989881,1,0.9822374,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.8029731,1,0.99789053,1,0.90225387,True,IMMEDIATE_ALERT,HIGH,True
0,0,0.3904138,1,0.989311,0,0.69546074,False,NO_ACTION,NORMAL,True
1,0,0.45192936,1,0.9851377,0,0.7235178,False,NO_ACTION,NORMAL,False
1,1,0.79638404,1,0.98437077,1,0.89213467,True,IMMEDIATE_ALERT,HIGH,True
0,1,0.5469152,1,0.994052,1,0.7746633,True,VERIFY_AND_ALERT,MEDIUM,False
1,0,0.48912823,1,0.9988404,0,0.748749,False,NO_ACTION,NORMAL,False
1,1,0.8355405,1,0.9980698,1,0.9183245,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.56358594,1,0.9933009,1,0.7824603,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.75583166,1,0.99736017,1,0.8788536,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.81044316,1,0.99787295,1,0.9059101,True,IMMEDIATE_ALERT,HIGH,True
1,1,0.70142996,1,0.95406806,1,0.8301106,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.6709396,1,0.9962599,1,0.8366407,True,VERIFY_AND_ALERT,MEDIUM,True
1,1,0.6798762,1,0.99197865,1,0.8388449,True,VERIFY_AND_ALERT,MEDIUM,True
0,0,0.3247981,1,0.9959181,0,0.6666315,False,NO_ACTION,NORMAL,True
